妄想感傷代償連盟	ftafn	联盟	妄想感伤代偿联盟	dscf	妄感代联	mkdr	阿姨压一压	代偿联盟	妄想										
LOVE EAST	爱东	爱东方	转转																
Fist Bump	索尼克力量																		
ENERGY SYNERGY MATRIX																			
Session High⤴	⤴️	⬆️	↗️	session high	high起来了！														
World Vanquisher	WV	世界征服者	世征	威猛先生	我的万蝰蛇	三岁小孩都能ap的	FTR6	饮茶先啦	没有那种世征的欲望	三点饮茶									
FestivaLight	节日光	milked	my waifu																
Brain Power	脑力	O-oooooooooo																	
進め！イッスン軍団 -Rebellion of the Dwarfs-	前进军团	小人国	小小兵团	矮人军团	一寸军团														
ULTRA B+K	bk2	b+k	超级汉堡王	ubk															
インビジブル	Invisible	透明人	隐形人																
彗星ハネムーン	彗星蜜月	彗星	彗星八礻么一冫																
アンチクロックワイズ																			
全力☆Summer!	笨女孩																		
keep hopping	跳个不停	kamome sano	沙野																
larva	拉瓦	幼虫	咖喱咖喱																
えれくとりっく・えんじぇぅ	Electric Angel	电子天使																	
ミラクルペイント	Miracle paint	魔法笔刷																	
Ievan Polkka	甩葱歌																		
初音ミクの激唱	激唱	麦霸	机场	初音未来的机场															
ガチャガチャきゅ～と・ふぃぎゅ@メイト																			
true my heart -Lovable mix-	黄油	童话																	
Rodeo Machine	广播	绿皮星星歌	马	绿马	绿手														
Arrival of Tears																			
CYBER Sparks	cs	魔理沙爆炸	魔光炮	反恐精英	电火花														
Xevel	黑白双gay	x	xlevel	tatsh	清水大爷														
INFINITE WORLD	文文	射命丸文																	
サドマミホリック	灵梦撒币	撒钱灵梦	大狸子																
Ragnarok	诸神的黄昏	诸神黄昏	圣战	rag															
このふざけた素晴らしき世界は、僕の為にある																			
このピアノでお前を8759632145回ぶん殴る	钢琴	8759632145	砸钢琴	钢琴殴															
はやくそれになりたい！	音街	石油王																	
フィクサー	fixer	修人																	
みんなの	兽道																		
アマノジャクリバース feat. ｙｔｒ	天邪鬼反转	天邪鬼	过马路	ytr	灵梦过马路														
進捗どうですか？	进步	进度	健身	进展															
Help me, あーりん！	教我，永琳！	erin！erin！																	
なるとなぎのパーフェクトロックンロール教室	琪露诺的完美算数教室	⑨	琪露诺	彩绿9	完美算术教室														
あねぺったん	Anepettan	贫乳																	
We Gonna Journey	我们要旅行	wgj																	
FREEDOM DiVE (tpz Overcute Remix)	FD	自由落体	FDFD	自由下落	昨日に奏でる明日の歌(overcute remix）	雷亚金曲（）	自由坠毁	自由摔死											
SILENT BLUE	静蓝	SB	水晶冲天钻	烧饼															
甲賀忍法帖	甲贺忍法帖																		
ジンギスカン	成吉思汗	羊肉																	
にじよめちゃん体操第一億	体操	体操一亿	拼机必点	氪金曲	体操第一亿														
花と、雪と、ドラムンベース。	花一轮	花雪	等一个好姐妹出勤	日本ktv	电音老阿妈	阿拉一起你	FAR一轮	花花花花花一轮	21.5Kcal	21.5大卡	花一輪								
Conquista Ciela																			
怒槌	怒锤	怒捶	光吉猛修	我的脾气	被锤	做披萨	必胜客	ikazuchi											
Seyana. ～何でも言うことを聞いてくれるアカネチャン～	seyana	说的事呢	小茜	せやな															
おねがいダーリン	拜托了darling	darling																	
My First Phone	小灵通	电话	手机	打电话	小电话	没发票													
SHINY DAYS	摇曳露营																		
NOISY LOVE POWER☆																			
ネ！コ！	neko	野良与皇女与流浪猫之心	你																
only my railgun	电磁炮																		
ロールプレイングゲーム	rpg	role playing game																	
ヒバナ	火花	七八十																	
ロキ	口丰	roki	口≠	ruaki	口干	口串	口土												
Money Money	骂你骂你	钱钱	🤑🤑🤑🤑	神乐mea															
極圏	极圈	极圈儿	SDVX																
Scarlet Lance	红枪	绯红之枪	斯卡雷特之枪	狗叼叉子	粪叉	狗狗咬红枪													
セイクリッド　ルイン	太鼓达人	圣墟	圣灭	肾虚	蓝月亮														
QZKago Requiem	茄子卡狗	茄子	qzk	qz	黑猫打白猫	gdp2	毒牛奶	噎死那个羊	巧克力大战香子兰	牛奶打架	别踩我的jio	クジカゴ（kujikago	クズカゴ	假奶	猫打架	期中考	垃圾箱	白茄子	毒奶
EVERGREEN	常绿	一直绿	青春永驻	长春															
金の聖夜霜雪に朽ちて	金色的圣诞夜复活霜雪																		
不思議の国のクリスマス	不思议	不可思议	反海底谭	不思议国	东方圣诞	小海底谭													
Schwarzschild	四川火娃	四川白娃	四川火娃弱智齿轮队	火娃	白娃	黑盾	史瓦西												
Magical Sound Shower																			
片想いサンバ	片想																		
ナイトメア☆パーティーナイト	Nightmare Party Night																		
フキゲンワルツ																			
結ンデ開イテ羅刹ト骸	连起来又分开，罗刹与骨骸	罗刹	结骸	罗刹与骸	分分合合的罗刹与骸	罗刹骸	结罗刹	结开罗刹骸											
サウンド																			
右肩の蝶	右肩之蝶																		
Alea jacta est!	黑人打架	击剑	白人打架	孤注一掷	🤺	白人划船	黑人击剑												
L4TS:2018 (feat. あひる & KTA)	白毛	2018																	
クレイジークレイジーダンサーズ	ccd	疯狂疯狂跳舞	疯狂舞者																
【東方ニコカラ】秘神マターラ feat.魂音泉【IOSYS】	建前	秘神																	
隠然	隐然																		
White Traveling Girl	白色旅行少女	白旅女	白色旅人	伊蕾娜	白游女														
FFT	傅立叶快速变换	肥肥头	快速傅里叶变换	狒狒头	付费通	发发图	疯疯兔	粪粪掏	扶扶她	扶芳藤	反复掏	法法踢	傅里叶						
-OutsideR:RequieM-	泡面	箱部吃泡面																	
イロトリドリのメロディ	彩绿之歌	Irotoridori no melody																	
奏者はただ背中と提琴で語るのみ	奏者																		
Deep in Abyss	来自深渊																		
雷切-RAIKIRI-	雷切																		
キミとボクのミライ	你和我的未来																		
Lost Princess	pcr																		
アリサのテーマ																			
敗北の少年	败北少年	败北的少年																	
立ち入り禁止	立入禁止	禁止	啊疼	痛い	地铁														
お気に召すまま	如你所愿	皆大欢喜																	
命ばっかり	全是命	命没	只为生命	命															
the EmpErroR	皇帝	您	国王	土皇帝															
PANDORA PARADOXXX	潘多拉	潘	儿歌	您	白潘	你	パンパラ	金曲	潘你马	大家	你游最简单的歌	潘多拉悖论							
Believe the Rainbow	相信彩虹	告别曲	彩虹	FULL COMBO 50%	ED	TRACK 5/4													
Good Bye, Mr. Jack	再见杰哥	再见杰克	杰哥																
Altale	机器人钓鱼	阿泰尔	机器人	小机器人															
最終鬼畜妹フランドール・S	蓝蓝路	鬼畜妹	最终鬼畜妹																
ネクロファンタジア～Arr.Demetori	少女幻葬	八云蓝																	
Imperishable Night 2006 (2016 Refine)	2006	2016	2026	2036	2077	永夜的报应													
終点	终点																		
WORLD'S END UMBRELLA	世末伞	世末																	
ワンダーラスト																			
End Time	恩德太	嗯了么	et	贤者时间															
カラフル×メロディ																			
魔法少女になるしかねぇ	魔法少女																		
Kattobi KEIKYU Rider	卡透批来打	丁丁电车	列车	京急	京急电车	电车萝莉	叮叮电车	电车妹	开火车	叮叮车									
B.M.S.	bms	光吉	光吉猛修之父	吃披萨	披萨														
TiamaT:F minor	提亚马特	音响龙	剃阿妈头发	五颜六色	绝赞交互														
前前前世	你的名字	君名																	
Technicians High																			
Destr0yer																			
サンバランド																			
Halcyon																			
VIIIbit Explorer																			
コネクト	小圆op	联系	connect	虚渊玄	小圆脸	小圆	魔法少女小圆												
ジングルベル																			
千本桜	千本樱																		
Starlight Disco	星光迪斯科																		
39	三玖	蹭	参上	放烟花															
君の知らない物語	你不知道的故事	君知	君知物语	物语	物语														
天ノ弱	天之弱	天弱	天邪鬼	你星星绿了															
モザイクロール																			
脳漿炸裂ガール	脑浆	脑浆炸裂女孩	脑浆炸裂	脑炸	脑浆子														
セツナトリップ	刹那旅行	sp29	刹那之旅	刹那旅程															
Grip & Break down !!	gbd	铁拳																	
火炎地獄																			
いーあるふぁんくらぶ	王力宏	12fan	我爱你	嗨嗨China	12粉丝俱乐部	嗨嗨拆那													
六兆年と一夜物語	六兆年	希腊奶	🇬🇷🥛	安慕希	六兆年一夜物语	六兆年零一夜的故事													
患部で止まってすぐ溶ける～狂気の優曇華院	患部	优云华院	撒尿撒尿	优昙华院	马应龙	患部止	谁要谁要												
ケロ⑨destiny																			
深海少女																			
M.S.S.Planet																			
幻想のサテライト	幻想卫星	卫星	幻想																
Oshama Scramble!	牛奶	哦杀妈	牛奶猫	热辣大飞机	偶杀妈 实诚人阿妈爆了	假奶害猫	强身健体	奶	牛奶歌	欧杀妈									
響縁																			
Change Our MIRAI！	改变未来	com																	
かくしん的☆めたまるふぉ～ぜっ！	小埋op	有木有wifi																	
シュガーソングとビターステップ																			
Daydream café	点兔	白日梦咖啡厅																	
月に叢雲華に風	月丛云	月风	月从云华从风	幻想万华镜OP2	月丛云华风														
ゴーストルール	幽灵法则	Ghost rule	狗斯特露露																
回レ！雪月花	旋转吧！雪月花	机巧少女不会受伤	雪月花																
Scream out! -maimai SONIC WASHER Edit-	赞不绝口	美国紫妈	风神录EX	阿姨															
conflict	公交车	冲突	bus	对立	康福利克特														
taboo tears you up	三倍icecream																		
Paradisus-Paradoxum																			
Maxi																			
Calamity Fortune	cf	卡拉米提佛纯	穿越火线	常发	东风谷早苗														
チルノのパーフェクトさんすう教室　⑨周年バージョン	9周年教室	笨蛋教室	九周年	baka	圈儿9	⑨	⑨舞	9舞											
ようこそジャパリパークへ																			
ダンスロボットダンス	跳舞机器人	drd	奶油糖金曲	机器人跳舞	dance	dance robot dance													
WARNING×WARNING×WARNING	注意注意注意	条纹过膝袜	星条旗	美国妖精	warning*3	克劳恩皮丝	小丑	非常的野蛮，非常的谔谔	⚠⚠⚠										
シャルル	夏露露	三力儿儿	氵节儿儿	三节儿儿	查尔斯	沙露露													
POP TEAM EPIC																			
ENERGY SYNERGY MATRIX	ESM	傻吊猫	沙雕猫	跑	神经猫	からめる	e m s	💨											
BLACK ROSE	黑玫瑰																		
Secret Sleuth	ss	秘密侦探																	
でらっくmaimai♪てんてこまい!	滴蜡熊	dx主题曲	迪拉熊	熊代主题曲	手忙脚乱	手萌脚乱													
MAXRAGE	绝赞交互	极怒	良怒2	满怒	怒气冲天	狂怒	贼生气	气炸了	怒砸洗衣机										
バーチャルダム　ネーション	赛车	细江赛车	VN																
P-qoq	灯射来红	拉面火箭	Q宝	火箭	红来射灯	孔雀													
超常マイマイン	超常maimai	超常	滴蜡熊转圈	咕噜咕噜															
Crazy Circle	疯圈	黑喂狗																	
STEREOSCAPE	164	stereotype																	
STARTLINER	音击																		
♡マイマイマイラブ♡	my my my love	sega游戏宇宙一	からめる																
一か罰	一力罚	一刀罚	一加罚	一罚															
キリキリ舞Mine	girigiri舞	girigirimaimai																	
福宿音屋魂音泉	魂音泉	男同温泉	福州男友玉谷泉	基佬泉	土嗨泉														
Now or Never	现在或从不	non	机不可失																
Scarlet Wings	猩红之翼	小星星2	REDALiCE	红翅膀子	红翼														
Technicians High	科技高	高科技	高级技工	高技术员															
魔ジョ狩リ	魔女狩猎	魔狩	魔女																
TwisteD! XD	xd	dxd	灯小灯																
Blows Up Everything	吹爆	吹	瞎几把吹	吹爆一切	拆爆	社保	blows	blows up everything	USAO										
Agitation！	鼓动																		
管弦楽組曲 第3番 ニ長調「第2曲（G線上のアリア）」BWV.1068-2	管弦乐	g弦	管弦乐组曲	g弦上	双踩	G弦上的咏叹调													
TEmPTaTiON	小萝莉	诱惑	小萝莉的诱惑	引诱	temp	摊破忒神	悄悄话	疼破忒肾											
アポカリプスに反逆の焔を焚べろ	反逆	反逆焰	向天启敬上反叛的火焰	反逆焰焚	天启	反焰													
玩具狂奏曲 -終焉-	玩具	玩具狂揍我																	
Titania	泰坦尼亚	踢他娘	体坛	缇坦妮娅	泰坦	🐻👧✌	蓝毛小萝莉	蓝色小浣熊	天天尼亚	塞泰坦尼亚									
BOKUTO	波裤头																		
立川浄穢捕物帳	立川	立川净秽捕物帐	青岛侦探事务所	单手拍															
CHOCOLATE BOMB!!!!	巧克力炸弹																		
METEOR	流星																		
LOSER	八爷	樱子	我	我不	你	猴子	大家都	他											
U.S.A.	usa	美国	阿美莉卡	阿妹你看	come on baby														
HOT LIMIT	热限	摇可乐																	
新宝島	新宝岛	恐龙妈妈	丁宁	林檎电脑	提笔忘字	五大流氓	仙人指路	提笔忘字	光翼展开	战术踉跄	龙卷风偷袭停车场	一睹芳容	物业敲门						
UNION																			
乗ってけ！ジャパリビート																			
フレ！フレ！ベストフレンズ																			
メルト	melt	啦啦啦啦啦啦啦	X儿卜	梅鲁特	咩露拖														
メルティランドナイトメア	melty land nightmare	小粉	春卷饭																
アウトサイダー	outsider	局外人																	
アディショナルメモリー	额外记忆	dx阳炎																	
ジャガーノート	juggernaut	不可抗力																	
ナイト・オブ・ナイツ (Cranky Remix)	喜羊羊	dx夜骑	cranky夜骑	夜骑remix	夜骑2														
Bad Apple!! feat.nomico (REDALiCE Remix)	坏苹果remix	烂苹果remix	bad apple二段曲	坏苹果															
Strobe♡Girl																			
Destr0yer	d0	削除光线	毁灭者	方块头	削除x2	削除射线	方脑壳	destroyer											
グリーンライツ・セレナーデ	绿光小夜曲	小夜曲	绿光	拆机															
POPPY PAPPY DAY																			
Clattanoia																			
The Gong of Knockout																			
デンパラダイム	电波	带带带																	
骸骨楽団とリリア	莉莉亚	骸骨乐团	骸骨	骸骨乐团															
星屑ユートピア	星屑乌托邦	星屑																	
アマツキツネ	天狐	起飞																	
徒花ネクロマンシー	徒花招魂术																		
目覚めRETURNER	佐贺	佐贺偶像是传奇																	
Little "Sister" Bitch	婊子	小婊子	碧池	小婊妹	小婊砸	小姐婊													
Yakumo >>JOINT STRUGGLE (2019 Update)	八云紫	八云	yakumo	八云一家															
げきオコスティックファイナリアリティぷんぷんマスタースパーク	Geki Okostic Finality Plump Master Spark	生气了																	
CocktaiL	鸡尾酒																		
太陽系デスコ	太阳系disco	太阳系	拍手	呱唧呱唧															
だからパンを焼いたんだ	烧面包	面包	烤面包																
東奔西走行進曲	东奔西走行进曲	东奔西走																	
Soul-ride ON!																			
アカリがやってきたぞっ	光在这里	gyari	akari来了哦																
プナイプナイせんそう	噗奶噗奶	punai	噗奶	立秋															
未完成人																			
デビル☆アイドル	恶魔偶像																		
quiet room	静屋	qr	自习室																
Jump!! Jump!! Jump!!	跳跳跳																		
サンバランド	桑巴	体操	科目三	仰卧起坐	俯卧撑														
サヨナラチェーンソー	再见电锯	电锯																	
イカサマライフゲイム	作弊生存游戏	老千																	
Halcyon	翡翠鸡	翡翠鸟	平静	二路公交车															
だれかの心臓になれたなら	心脏	若是能成为谁的心脏	心脏p	如果能成为谁的心脏的话															
幾望の月	几望之月																		
39みゅーじっく！	39music	39音乐																	
STEEL TRANSONIC	st																		
Flashkick	闪击																		
Stardust Memories	星尘往事																		
My My My	我我我																		
UniTas	吉他双神	油腻他死	吉他神																
ここからはじまるプロローグ。	从这开始	哒哒哒	福瑞	小心售人控	序章	兽人控金曲													
絡めトリック利己ライザー	利己	纠结把戏自私的造反者																	
モ°ルモ°ル	毛儿毛儿	毛儿	毛二毛二	摸噜摸噜	morumoru														
ブレインジャックシンドローム	brainjack syndrome																		
共鳴	共鸣																		
Ututu																			
シエルブルーマルシェ	Ciel Blue Marche																		
GRÄNDIR	grandir																		
封焔の135秒	135	小国奏音	封校135年	封焰	封校														
渦状銀河のシンフォニエッタ	涡状银河	抽水马桶	涡状马桶	马桶															
ヤミツキ	痴迷																		
ワードワードワード	touch海底谭	touch潭																	
Valsqotch	金熊	黄金滴蜡熊	极巨化黄金迪拉熊	黄金大逼脸															
最強 the サマータイム!!!!!	最强summertime	最强	summertime																
UTAKATA	泡沫																		
タテマエと本心の大乱闘	本心大乱斗	大乱斗																	
はちみつアドベンチャー	honey adventure	蜂蜜冒险																	
popcorn	爆米花																		
ハム太郎とっとこうた	哈姆太郎	沙雕太郎																	
青空のラプソディ	青空狂想曲	龙女仆																	
だから僕は音楽を辞めた	所以我放弃了音乐	放弃音乐																	
ラブ・ドラマティック feat. 伊原六花	辉夜	辉夜大小姐	辣妹迷死他																
異世界かるてっと	异世界																		
いつかいい感じにアレしよう																			
I'm with you																			
オトモダチフィルム																			
ビターチョコデコレーション	苦巧克力装饰	苦巧克力																	
アンドロイドガール	Android girl	安卓女孩	仿生少女	机器人少女	安卓少女	安卓													
スターリースカイ☆パレード	星空游行																		
スロウダウナー	海底潭青春版	海底潭lite																	
クレイジー・ビート	疯狂节拍	crazy beats	crazy beat	切里败															
バイオレンストリガー	暴力扳机																		
グラーヴェ	hello	grave																	
KILLER B	杀b	杀手b																	
すーぱーぬこになれんかった	变猫	变不了猫																	
アスヘノBRAVE																			
深海シティアンダーグラウンド	深海cityunderground	深海地下城	深海																
表裏一体	表里一体																		
Catch the Wave	抓波浪																		
ソリッド	solid	大贫民	大穷鬼	穷逼															
全力ハッピーライフ	全力happylife	森罗万象																	
Oath Act																			
Witches night																			
Drive Your Fire																			
wheel	一笔画																		
Black Lair	黑巢																		
energy trixxx	能量叉叉	美有姬																	
NULCTRL	核控																		
アトロポスと最果の探究者	探究者	白毛																	
六厘歌																			
Entrance	入口																		
Lunar Mare	月海																		
Saika	彩华																		
CHAOS	超市	我们不认识																	
Maboroshi	幻																		
ウマイネームイズうまみちゃん	umy story	美味棒																	
馬と鹿	马和鹿	笨和蛋	马鹿	傻之逼	傻与逼	八与嘎	傻和逼	群主	马与鹿	你									
ぼくたちいつでも　しゅわっしゅわ！	修哇修哇	我们永远修哇修哇	we always shuwa-shuwa																
Boys O’Clock																			
居並ぶ穀物と溜息まじりの運送屋	木雕2	老头拉车	运送屋	溜息															
ARAIS																			
マイオドレ！舞舞タイム	hololive	樱巫女	时乃空	起舞吧！舞舞time															
Aetheric Energy																			
Komplexe																			
Beautiful Future	美丽未来																		
Mutation																			
オリフィス																			
ユメヒバナ	梦火花																		
REAL VOICE																			
パラボラ	白毛体育生																		
Regulus																			
ワンダーシャッフェンの法則	法则																		
BIRTH	出生																		
シアトリカル・ケース	Theatrical case																		
ステップアンドライム	step and lime																		
届かない花束																			
YURUSHITE	犹如屎																		
ポケットからぬりつぶせ！																			
トリドリ⇒モリモリ！Lovely fruits☆																			
Desperado Waltz	华尔兹																		
宛城、炎上！！	炎上	烟上																	
Climax	妖艳魔男	魔男	高潮																
レーイレーイ																			
ノーポイッ!	nopoi	点兔																	
町かどタンジェント	街角切线	街角魔族																	
紅蓮華	红莲华	猪油骨																	
MIRACLE RUSH																			
お願いマッスル	拜托了肌肉	流汗吧！健身少女																	
Virtual to LIVE	彩虹社	2434	v2l	vtl															
命に嫌われている	被生命所厌恶	命嫌																	
アンクローズ・ヒューマン	unclosed human	永不落幕的人																	
乙女解剖	解剖																		
絶え間なく藍色	无尽的蓝色	蓝色																	
ガランド	Airhead																		
とりあえずアナタがいなくなるまえに	总之在你消逝之前	mota																	
明星ギャラクティカ	明星银河号	明星																	
絶対にチョコミントを食べるアオイチャン	必须要吃巧克力薄荷味冰淇淋的琴叶葵酱	琴叶葵	GYARI	Chocomint	薄荷巧克力冰淇淋														
デリヘル呼んだら君が来た	我叫了应召女郎然后你就来了																		
ベノム	Venom	毒液	猛毒																
マネマネサイコトロピック	ManeMane的精神回归	manemane																	
劣等上等																			
アスノヨゾラ哨戒班	明日的夜空哨戒班	哨戒班	烧鸡班																
悪戯センセーション	恶戏																		
Paranoia	偏执狂																		
絡繰りドール	络缲	Karakuri Doll																	
物凄いヴァイブスで魔理沙が物凄いラップ	物凄																		
Sweet Requiem	甜蜜安魂曲																		
Dive into The Sky ～initialized～																			
BATTLE NO.1	打架第一名	战地一	第一战	缝合怪	掰头南波万	拳皇	小 心 兔 头	掰头囊波万	一战	白头南波湾	掰头南波湾								
Ether Strike	es	以太打击	白内障																
Cyaegha	绿魔王																		
Grievous Lady	病女	对立拉窗帘																	
c.s.q.n.	csqn																		
カラッポ・ノンフィクション	Karappo Nonfiction																		
emomomo	emoji	emo	🤔																
Arty Party																			
Jörqer	jorqer																		
Sqlupp (Camellia's "Sqleipd*Hiytex" Remix)																			
felys -final remix-																			
Pretender																			
自傷無色	自伤无色																		
Prismatic																			
≠彡"/了→	キミツアー	乱码熊	kop2020	蓝熊	你爹来了														
BREaK! BREaK! BREaK!	BBB	绝赞三连	崩坏三	爆爆爆															
Heavenly Blast	皇冠2																		
Paradisoda	魂音泉	修哇修哇																	
VANTABLACK RAVER	黑乙姬																		
時計の国のジェミニ	时计	时计之国	时钟之国	时钟之国的双子座	时钟														
Xenovcipher	泽拉斯																		
星めぐり、果ての君へ。																			
スローアライズ	slow arise																		
チエルカ／エソテリカ																			
生命不詳	生命不详																		
Never Give Up!																			
Starry Colors																			
ほしぞらスペクタクル	星空																		
VIIIbit Explorer	8bit																		
Last Samurai	六月的雨	六月的屎	六月的答辩																
蒼穹舞楽	苍穹舞乐																		
AMABIE	阿妈别																		
オーケー？　オーライ！																			
サヨナラフリーウェイ																			
単一指向性オーバーブルーム	单一指向性																		
みなえをチェック！	注目																		
ハジマリノピアノ																			
BOUNCE & DANCE																			
Kiss Me Kiss																			
MEGATON BLAST																			
Splash Dance!!																			
インフェルノ	inferno	地狱	炎炎消防队																
冬のこもりうた																			
God knows...	团长	凉宫春日	平野绫																
おジャ魔女カーニバル!!	光吉	光吉小魔女	小魔女嘉年华																
秒針を噛む	咬合秒针	zutomayo	咬住秒针																
タケモトピアノCMソング	广告歌	钢琴广告																	
乙女のルートはひとつじゃない！																			
ビックカメラのテーマソング																			
電話革命ナイセン	电话革命																		
Shiny Smily Story	hololive	sss																	
ネガティブ進化論	消极进化论	进化论																	
雨とペトラ	雨与佩特拉																		
永遠にゲームで対戦したいキリタン	永远																		
KING																			
幽霊東京	幽灵东京																		
Alice in 冷凍庫	Alice in 冷冻库	冷冻库	冰箱																
キラメキ居残り大戦争	大战争																		
ディカディズム	décadism	decadism																	
猫猫的宇宙論	猫猫的宇宙论																		
ラットが死んだnew words																			
阿吽のビーツ	契合的节奏	阿吽的节奏	阿哞																
再会																			
約束	约束	约定																	
トラフィック・ジャム	traffic jam	堵车																	
アルティメットセンパイ	究级前辈	Ultimate Senpai																	
ロストワードクロニカル	lostword chronical	东方lw																	
今、誰が為のかがり火へ	为谁而成的篝火																		
Melody！																			
下克上々	下克上																		
ハウリング	howling	yellow																	
トランスダンスアナーキー	疯狂的背景舞者																		
Re：End of a Dream	re end																		
もぺもぺ	mopemope	儿童邪典	小花																
Sound Chimera	奇美拉																		
CO5M1C R4ILR0AD	cosmic railroad																		
MAKE IT FUNKY NOW																			
Rush-More	rush more	rushmore																	
Strange Bar																			
Big Daddy	大爹	usao罚站																	
ベースラインやってる？笑	bassline	耶耶																	
ALiVE																			
ヒミツCULT	秘密CULT																		
MEGATON KICK																			
LOSE CONTROL	失控																		
宿星審判	宿星审判																		
脳天直撃	脑天直击	脑瘫直击	脑天																
とびだせ！TO THE COSMIC!!	宇宙猫	牛奶3																	
噛み係																			
トリアージ																			
NAGAREBOSHI☆ROCKET																			
U&iVERSE -銀河鸞翔-	银河鸾翔																		
華の集落、秋のお届け																			
BLACK SWAN	黑天鹅																		
星詠みとデスペラード	星咏																		
Round Round Spinning Around																			
Alcyone																			
Raven Emperor	瑞文皇帝																		
Yorugao																			
ヨミビトシラズ																			
前衛的Landscape	前卫的landscape																		
Trick tear	tt																		
躯樹の墓守	躯树墓守	躯树	墓守																
ぱくぱく☆がーる	江江	我饿了	おなかすいた	江江报菜名															
No Limit RED Force																			
LiftOff																			
Falsum Atlantis.																			
We Are Us																			
Limits																			
スピカの天秤	天秤	天平																	
ハードコア・シンドローム	hardcore																		
夜に駆ける	向夜晚奔去	yoasobi	夜驱	在夜里奔跑															
うっせぇわ	烦死了																		
Shooting Stars																			
MOON NIGHTのせいにして																			
テレキャスタービーボーイ	Telecaster B-boy	电吉他说唱男孩																	
僕は空気が嫁ない	我不会察言观色	空气																	
デッドマンズバラッド																			
イヤホンロマンス																			
竹	小心立秋																		
スーパーシンメトリー	super symmetry	超对称																	
Southern Cross	南十字																		
Upshift	上升																		
MOBILYS																			
ドラゴンエネルギー																			
セカイはまだ始まってすらいない	“世界”还没开始	世界还没开始																	
Sweets Time																			
紅星ミゼラブル～廃憶編																			
幻想に咲いた花	弹幕神乐op																		
マツヨイナイトバグ																			
ポッピンキャンディ☆フィーバー！	Poppin' Candy☆Fever!																		
どぅーまいべすと！	do my best																		
春を告げる	宣告春天																		
泥の分際で私だけの大切を奪おうだなんて	泥分	tuyu	就凭土泥竟然也想夺走专属我的宝物																
VOLTAGE																			
失敗作少女	失败作少女																		
悪魔の踊り方	恶魔的舞蹈方式																		
ノイローゼ	neurosis																		
Seize The Day																			
グッバイ宣言	再见宣言	goodbye宣言																	
春嵐	春日风暴	春岚																	
ラグトレイン	lagtrain	lag train	延误列车																
なだめスかし Negotiation（TVsize）																			
インドア系ならトラックメイカー	室内系的trackmaker	室内系	yunomi																
アカツキアライヴァル	拂晓抵达																		
リモコン	遥控器	remote																	
on the rocks																			
響け！CHIREI MY WAY!																			
神々が恋した幻想郷	众神眷恋的幻想乡	东十字																	
Lia=Fail	圣剑3	生煎3																	
アンビバレンス	矛盾心理	ambivalence																	
veil																			
廻廻奇譚	回回奇谭																		
さんさーら！																			
アイドル新鋭隊	新锐队	偶像新锐队																	
needLe	针																		
ヒステリックナイトガール																			
GIGANTØMAKHIA	gigantomakhia	老头环																	
ミルキースター・シューティングスター																			
ｉｓｏｐｈｏｔｅ	isophote																		
パラマウント☆ショータイム！！																			
Strive against fate	对抗命运																		
sølips	solips	一百块	两百块	s$100lips															
パーフェクション	perfection																		
デーモンベット																			
HECATONCHEIR																			
Irresistible																			
HAGAKIRI																			
N3V3R G3T OV3R	never get over																		
Swift Swing																			
星空パーティーチューン	party tune	星空派对曲调																	
チューリングの跡	turing																		
Sage																			
OTOGEMA	十周年																		
WiPE OUT MEMORIES																			
Metamorphosism																			
白花の天使	白花的天使																		
World's end loneliness	世终孤独																		
Jouez Avec Moi?																			
テリトリーバトル	territory battle	领土战争																	
Good bye, Merry-Go-Round.	旋转木马																		
ツクヨミステップ	月读	阅读step																	
folern	佛冷																		
コスモポップファンクラブ	Cosmo Pop Funclub	宇宙流行乐粉丝俱乐部																	
撩乱乙女†無双劇																			
See The Light																			
エータ・ベータ・イータ	etabetaeta	hera2																	
愛のシュプリーム！	爱的supreme	爱的至高无上	龙女仆2																
くらべられっ子	被比较的孩子																		
あの世行きのバスに乗ってさらば。	坐上前往彼世的巴士永别了	巴士	世行																
うまぴょい伝説	赛马娘	赛马娘传说	马娘	优骏少女															
ヴァンパイア	vampire	吸血鬼																	
エンヴィーベイビー	envybaby	envy baby																	
初音天地開闢神話	初音天地开辟神话	盘古	初音毁天灭地神话																
Armageddon	阿空																		
Dreadnought	手电筒	无畏舰																	
enchanted love	青蛙王子	青蛙歌																	
Caterpillar Song	毛毛虫																		
Photon Melodies																			
吾輩よ猫であれ	吾辈猫																		
　	无名歌	如月车站																	
BLUE ZONE																			
Estahv	白戒																		
First Dance	一舞																		
Mjölnir	mjolnir	雷神之锤																	
Define	定义																		
BANG!																			
Love's Theme of BADASS ～バッド・アス 愛のテーマ～																			
オントロジー	ontology																		
剣を抜け！GCCX MAX	剑拔																		
Princess♂	男公主																		
ヒトガタ	人型																		
Spring of Dreams																			
大輪の魂 (feat. AO, 司芭扶)	大轮之魂																		
紅に染まる恋の花	染红的恋之花																		
三妖精SAY YA!!!																			
Reach For The Stars (Re-Colors)	新追星																		
ジャンキーナイトタウンオーケストラ	Junky Night Town Orchestra	瘾者之夜城镇乐队																	
終焉逃避行	终焉逃避行																		
8-EM	8EM	atm																	
若い力	社歌	若力	sega																
遺伝子レベル∞スパイラル	遗传子																		
otorii INNOVATED -[i]3-	电熊	雷熊	大鸟居																
エゴロック	ego rock	自我摇滚																	
ただ選択があった	只是在不断选择																		
